user_id,full_name,balance,currency_code,currency_name,card_number,purchase_history,last_purchase_date,account_open_date
855,Dottie Edmed,157204.32,USD,Japanese Yen,3537488636622329,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",10/11/2019,9/25/2015
856,Lexi Antoinet,86190.5,USD,Euro,67719869654144368,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",7/21/2019,8/8/2016
857,Lizzy Ghirigori,964563.38,GBP,Japanese Yen,4844711921121848,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",3/5/2019,2/7/2011
858,Flo Mugleston,244012.34,JPY,US Dollar,560224193079826331,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",10/27/2020,9/21/2017
859,Ax Cornilleau,914352.67,EUR,British Pound,4844209671536372,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",1/14/2019,7/16/2021
860,Ginnie Mogg,483868.64,GBP,British Pound,3578765551463635,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,7/27/2021,10/1/2021
861,Orazio Habishaw,543913.36,AUD,Japanese Yen,3585345574225849,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",12/1/2020,7/6/2012
862,Sax Donoher,551123.42,GBP,Australian Dollar,5038090037532285739,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",10/19/2021,10/24/2020
863,Edith MacMenamy,640827.32,EUR,Japanese Yen,3556731057726699,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,7/9/2019,10/27/2015
864,Bertram Sharville,856869.41,JPY,Euro,5007660890035135,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,3/23/2021,4/15/2020
865,Ardra Vigors,562512.63,EUR,Euro,3567284852170678,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,1/14/2020,11/14/2013
866,Serena Camilleri,302035.78,USD,Euro,4017957661622,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",8/30/2019,8/16/2011
867,Averell Stangroom,751719.48,EUR,Japanese Yen,3580346031351579,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",1/2/2019,10/6/2015
868,Roxine Cestard,20288.81,JPY,Australian Dollar,3571579939856726,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",9/25/2020,5/5/2019
869,Enrichetta Chataignier,788304.77,USD,Euro,30155254165109,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",8/22/2019,6/3/2011
870,Claudine Elion,300066.1,GBP,US Dollar,3539195114439690,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",2/1/2020,3/17/2014
871,Kit Ysson,959162.86,AUD,British Pound,30547724255074,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",9/21/2020,3/22/2014
872,Florida Yvens,465784.46,JPY,Euro,5002358036518370,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",12/18/2019,12/27/2020
873,Harlie Kocher,183899.53,AUD,British Pound,30313492072526,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",9/14/2020,7/7/2011
874,Maxi Tarbin,961198.05,GBP,US Dollar,675973221229513530,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",6/1/2020,11/11/2012
875,Prentiss Wartonby,133789.22,EUR,British Pound,3576188010600832,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",7/12/2020,11/29/2014
876,Zilvia Diem,944808.59,JPY,US Dollar,3541087315333093,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",4/16/2021,7/1/2016
877,Corinna Redgrove,15469.64,GBP,Euro,3557753149287422,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5/16/2019,1/12/2014
878,Adelaida Loosmore,890503.51,JPY,US Dollar,4911082981757444,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",11/25/2021,1/24/2014
879,Blondell Weildish,207715.8,JPY,British Pound,5602250940749833,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",7/11/2021,3/12/2010
880,Rebekkah Ricket,225833.51,AUD,US Dollar,5610147774868079,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",12/25/2019,3/6/2020
881,Dane Glendzer,271220.81,EUR,Euro,3546585121132141,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",9/13/2020,11/29/2019
882,Terrie Tregidgo,510690.85,JPY,Japanese Yen,30156741062032,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",12/3/2021,9/14/2019
883,Jamal Keave,451473.74,AUD,US Dollar,5602259264631972,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",12/22/2020,12/25/2017
884,Stepha Welbelove,250909.1,JPY,Japanese Yen,201867817388936,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,6/29/2021,11/4/2020
885,Michel Kleinhaut,291185.96,GBP,Japanese Yen,3538679022126334,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,2/28/2019,10/28/2020
886,Virginie Schettini,853298.6,AUD,US Dollar,3549232545008725,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",1/10/2020,10/1/2020
887,Nikaniki Berthelmot,192822.8,EUR,Japanese Yen,30327293335668,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",10/22/2020,4/26/2019
888,Keriann Shwenn,173232.94,EUR,Euro,4911394071932531394,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",3/28/2019,6/6/2019
889,Terrell Raleston,461522.25,AUD,Euro,67066134800637347,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",9/2/2021,5/15/2010
890,Carola Westwick,144023.17,EUR,US Dollar,5100146712701142,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",7/21/2021,7/21/2021
891,Cindra Jonke,537610.19,JPY,Australian Dollar,3567940447150927,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",10/14/2019,10/7/2016
892,Benyamin Jakubowsky,257163.62,AUD,Australian Dollar,4903060044815555178,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",8/14/2020,2/20/2011
893,Angeli Joerning,677484.98,EUR,British Pound,6767210467575944124,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",1/7/2020,5/29/2013
894,Kary Dobrovsky,269759.05,GBP,British Pound,3557532961986943,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",6/13/2020,7/10/2012
895,Darb Shewon,478531.63,AUD,Australian Dollar,337941183784460,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",6/25/2019,5/22/2014
896,Brier Bonsey,840522.77,JPY,British Pound,201573434131028,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1/17/2020,3/14/2014
897,Ilka Melladew,205541.03,GBP,Australian Dollar,201762565174507,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",10/3/2019,9/17/2018
898,Nelli Riedel,823798.14,USD,US Dollar,3550516291576232,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",5/29/2021,1/10/2019
899,Cad Mackness,210939.92,AUD,US Dollar,4508049907757195,In congue. Etiam justo. Etiam pretium iaculis justo.,1/20/2020,6/3/2016
900,Joice Hulstrom,886548.38,JPY,US Dollar,50381382479103968,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",6/3/2019,9/29/2015
901,Jori Georgot,505938.02,EUR,Euro,4026281035766094,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,6/27/2019,5/29/2016
902,Else Margaret,669695.4,EUR,British Pound,3561352264654096,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",3/12/2020,10/12/2015
903,Margery Youel,90529.94,JPY,British Pound,372301662130808,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",11/15/2019,7/23/2021
904,Aimee Tomasian,457602.49,AUD,Euro,3531123158313090,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,10/27/2019,2/28/2015
905,Eliza Cosstick,481794.97,JPY,Australian Dollar,060404829919823490,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2/2/2019,7/26/2016
906,Cristabel Fobidge,73397.62,EUR,US Dollar,3536677761221052,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",6/7/2021,7/19/2012
907,Starlene Vosse,592518.77,EUR,Euro,3542671212724212,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",3/12/2021,3/13/2012
908,Mina Hawksley,583933.9,AUD,Australian Dollar,5002359706500078,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,10/22/2021,12/8/2011
909,Maggy Salvin,625935.69,EUR,British Pound,5100139725858892,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",4/25/2021,11/1/2010
